Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Outlet_Years,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_1,Outlet_Size_2,Outlet_Size_3,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDY02,8.945,0.8246781149000016,Dairy,263.491,OUT035,2004,1840.937,9,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
FDM03,12.65,0.7142857142857143,Meat,107.8938,OUT046,1997,750.3566,16,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
FDF35,15.0,0.9999112980725616,Starchy Foods,107.3938,OUT049,1999,750.3566,14,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
DRM37,15.35,0.8352100667548925,Soft Drinks,196.5768,OUT017,2007,7685.9952,6,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
NCV41,14.35,0.9229395628549053,Health and Hygiene,109.5228,OUT049,1999,1768.3648,14,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
NCK53,11.6,0.888888888888889,Health and Hygiene,100.8042,OUT027,1985,3472.147,28,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
FDW23,5.765,0.8902388861991616,Baking Goods,37.0164,OUT045,2002,540.6296,11,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
FDW12,8.315,0.9110130680603781,Baking Goods,143.3444,OUT013,1987,1596.5884,26,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
FDG44,6.13,0.9459326585470296,Fruits and Vegetables,53.8298,OUT035,2004,1024.6662,9,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
FDJ36,14.5,0.8813028060648048,Baking Goods,104.1332,OUT035,2004,205.0664,9,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
FDX55,15.1,0.8760240496270393,Fruits and Vegetables,219.4166,OUT046,1997,6096.0648,16,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
DRG13,17.25,1.0032977861784262,Soft Drinks,163.7526,OUT018,2009,3289.052,4,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
NCD06,13.0,0.9970834091524702,Household,46.306,OUT013,1987,699.09,26,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
FDW22,9.695,0.9948968678252692,Snack Foods,222.0114,OUT027,1985,6207.9192,28,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
FDD33,12.85,1.0669558149600638,Fruits and Vegetables,233.2642,OUT045,2002,3950.1914,11,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
FDG24,7.975,0.9988808207556866,Baking Goods,82.325,OUT035,2004,1331.6,9,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
FDE05,10.895,0.9064257173464942,Frozen Foods,144.8102,OUT046,1997,3062.0142,16,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
FDZ12,9.17,0.9056572349216266,Baking Goods,144.947,OUT046,1997,4294.41,16,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
FDX37,16.2,1.5165833650010392,Canned,101.47,OUT010,1998,399.48,15,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
FDE44,14.65,1.0402642563257263,Fruits and Vegetables,47.6692,OUT035,2004,739.038,9,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
FDS52,8.89,1.4851430596738862,Frozen Foods,102.5016,OUT019,1985,101.2016,28,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
FDO39,6.985,1.0037420729351076,Meat,184.7608,OUT018,2009,4042.7376,4,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
FDI32,17.7,0.875,Fruits and Vegetables,115.0834,OUT045,2002,2764.4016,11,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
FDV28,16.1,0.8750000000000001,Frozen Foods,35.1558,OUT017,2007,339.558,6,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False
NCP53,14.75,1.0046378912279628,Health and Hygiene,237.2906,OUT017,2007,3089.9778,6,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False
NCN43,12.15,0.8022453290764083,Others,124.473,OUT049,1999,1231.73,14,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
NCI31,20.0,1.454334132115386,Others,36.419,OUT019,1985,109.857,28,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
FDK55,18.5,0.8891625318399269,Meat,89.1172,OUT045,2002,892.172,11,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
FDC17,12.15,1.004878195875585,Frozen Foods,211.2928,OUT017,2007,5049.4272,6,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False
FDV28,16.1,0.9178413460337518,Frozen Foods,32.0558,OUT035,2004,1018.674,9,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
FDY26,20.6,0.884983650769725,Dairy,212.9244,OUT018,2009,2540.6928,4,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
NCU06,17.6,0.8009034636391024,Household,228.801,OUT049,1999,3215.814,14,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
FDV16,7.75,1.5791630209418195,Frozen Foods,35.4558,OUT019,1985,135.8232,28,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
FDY31,5.98,1.0009628700434092,Fruits and Vegetables,146.1418,OUT045,2002,3089.9778,11,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
DRE37,13.5,0.8773563308817663,Soft Drinks,190.9872,OUT049,1999,2836.308,14,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
FDH33,12.85,0.9157356301081184,Snack Foods,42.7428,OUT035,2004,703.0848,9,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
FDA46,13.6,0.9992487699809569,Snack Foods,194.2136,OUT035,2004,2527.3768,9,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
FDP12,9.8,0.9980045090558195,Baking Goods,35.9874,OUT035,2004,282.2992,9,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
FDJ09,15.0,1.0878663778239592,Snack Foods,44.7744,OUT049,1999,679.116,14,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
NCS54,13.6,0.9075659558484994,Household,177.837,OUT027,1985,6528.169,28,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
FDJ33,8.895,0.9939899297175542,Snack Foods,121.173,OUT027,1985,2586.633,28,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
FDF32,16.35,1.626626981745209,Fruits and Vegetables,198.2426,OUT010,1998,790.9704,15,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
FDN24,14.1,1.5215139960232267,Baking Goods,54.3956,OUT019,1985,272.978,28,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
FDX21,7.05,0.848439667501312,Snack Foods,109.7912,OUT035,2004,1091.912,9,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
FDC57,20.1,0.8407101001510732,Fruits and Vegetables,193.782,OUT013,1987,1158.492,26,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
NCZ06,19.6,0.9061473984697245,Household,254.7698,OUT018,2009,5327.0658,4,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
FDY56,16.35,0.8476255263079867,Fruits and Vegetables,224.0062,OUT013,1987,4288.4178,26,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
NCH07,13.15,0.8313743337604259,Household,159.7604,OUT049,1999,4119.9704,14,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
FDS44,12.65,0.8915439306799341,Fruits and Vegetables,238.8538,OUT018,2009,4566.7222,4,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
FDY33,14.5,0.9081095195077509,Snack Foods,160.7262,OUT049,1999,1750.3882,14,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
FDZ48,17.75,0.8888239100449575,Baking Goods,111.4544,OUT045,2002,1006.6896,11,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
FDY48,14.0,0.8899069805573174,Baking Goods,104.0332,OUT045,2002,1435.4648,11,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
FDK16,9.065,0.9951101324924952,Frozen Foods,93.9094,OUT027,1985,3903.5854,28,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
FDT16,9.895,0.9994375529906275,Frozen Foods,261.7278,OUT046,1997,4685.9004,16,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
FDC26,10.195,1.4736097562192134,Canned,110.9886,OUT010,1998,111.1886,15,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
DRJ47,18.25,1.0044756534583534,Hard Drinks,174.208,OUT018,2009,2596.62,4,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
FDQ04,6.4,1.1344633244841402,Frozen Foods,41.0796,OUT010,1998,41.2796,15,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
FDN40,5.88,0.8,Frozen Foods,154.2998,OUT046,1997,1999.3974,16,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
FDS39,6.895,0.9991739104159919,Meat,143.8812,OUT013,1987,2707.1428,26,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
FDC11,20.5,1.0044756563506838,Starchy Foods,90.6172,OUT018,2009,1427.4752,4,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
FDQ39,14.8,1.5505330078682211,Meat,190.8846,OUT010,1998,191.0846,15,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
FDB33,17.75,0.8703975657826261,Fruits and Vegetables,158.6262,OUT049,1999,3819.0288,14,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
FDU27,18.6,1.474623124148384,Meat,48.8376,OUT010,1998,47.9376,15,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
FDM44,12.5,0.8313469663748012,Fruits and Vegetables,104.999,OUT045,2002,1444.786,11,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
FDT32,19.0,0.8481132391782117,Fruits and Vegetables,186.5214,OUT035,2004,5275.7992,9,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
DRC13,8.26,1.0676164864955773,Soft Drinks,125.073,OUT018,2009,985.384,4,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
NCO07,9.06,0.8409546414352782,Others,213.756,OUT046,1997,1065.28,16,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
FDJ16,9.195,1.0018503430941181,Frozen Foods,58.9246,OUT018,2009,926.7936,4,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
FDB22,8.02,0.8772009280236703,Snack Foods,155.0998,OUT027,1985,2768.3964,28,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
NCS30,5.945,0.918602119283288,Household,129.1652,OUT045,2002,2841.6344,11,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
FDQ59,9.8,0.8333333333333333,Breads,84.5908,OUT027,1985,3020.0688,28,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
